-99.27,53.19,222.5,CAE05031A10,GRAND RAPIDS (AUT)
-96.57,50.7,220.1,CAE05032951,VICTORIA BEACH (AUT)
-96.06,50.18,268.0,CAE0503B1ER,PINAWA
-100.06,51.1,304.5,CAE05040681,DAUPHIN CS
-100.05,51.1,304.5,CAE05040689,DAUPHIN
-99.53,50.71,351.0,CAE05043158,MCCREARY
-98.04,50.5,249.6,CAE0504K0NM,OAKPOINT MARINE
-101.23,52.11,334.8,CAE0504K80K,SWAN RIVER RCS
-101.68,54.68,303.9,CAE05050919,FLIN FLON
-101.68,54.68,304.2,CAE05050973,FLIN FLON A
-101.09,53.97,270.6,CAE05052882,THE PAS A
-101.1,53.97,274.0,CAE05052890,THE PAS CLIMATE
-94.07,58.74,29.3,CAE05060595,CHURCHILL A
-94.07,58.74,29.3,CAE05060605,CHURCHILL A
-94.07,58.73,28.5,CAE05060608,CHURCHILL CLIMATE
-98.04,54.52,221.0,CAE05060624,JENPEG
-94.7,56.36,145.3,CAE05060999,GILLAM
-94.65,53.86,235.3,CAE05061374,ISLAND LAKE A
-94.65,53.86,234.0,CAE05061378,ISLAND LAKE AIRPORT
-96.51,56.04,182.9,CAE05061422,KELSEY DAM CS
-101.08,56.86,356.6,CAE05061645,LYNN LAKE
-101.07,56.85,354.2,CAE05061649,LYNN LAKE RCS
-97.84,53.96,223.7,CAE05062040,NORWAY HOUSE
-98.51,58.71,281.3,CAE05062835,TADOULE LAKE
-98.5,58.72,262.0,CAE05062840,TADOULE LAKE CS
-97.88,55.8,214.0,CAE05062918,THOMPSON AIRPORT
-97.86,55.8,224.0,CAE05062921,THOMPSON A
-82.43,52.93,9.1,CAE06010400,ATTAWAPISKAT A
-89.9,53.82,222.5,CAE06010735,BIG TROUT LAKE A
-89.89,53.82,222.5,CAE06010740,BIG TROUT LAKE
-93.22,50.63,362.6,CAE06012199,EAR FALLS (AUT)
-87.68,56.02,15.8,CAE06012501,FORT SEVERN A
-87.93,52.2,254.2,CAE06014351,LANSDOWNE HOUSE A
-87.94,52.2,253.4,CAE06014353,LANSDOWNE HOUSE (AUT)
-91.76,53.44,277.7,CAE06015026,MUSKRAT DAM
-85.43,54.98,52.7,CAE06016295,PEAWANUCK (AUT)
-85.44,54.99,52.7,CAE06016298,PEAWANUCK A
-90.22,51.45,390.8,CAE06016525,PICKLE LAKE (AUT)
-90.21,51.45,386.2,CAE06016528,PICKLE LAKE A
-93.79,51.07,385.9,CAE06016971,RED LAKE A
-93.34,53.06,289.9,CAE06017401,SANDY LAKE A
-91.32,52.94,291.0,CAE06019400,WEAGAMOW LAKE
-91.63,48.76,389.3,CAE06020LPQ,ATIKOKAN (AUT)
-93.44,48.65,342.0,CAE06022474,FORT FRANCES RCS
-92.74,49.83,412.7,CAE06032125,DRYDEN REGIONAL
-94.38,49.79,412.7,CAE06034073,KENORA RCS
-94.36,49.79,409.7,CAE06034076,KENORA A
-93.73,49.66,435.0,CAE06036907,RAWSON LAKE (AUT)
-94.76,49.47,329.0,CAE06037201,ROYAL ISLAND (AUT)
-91.91,50.11,383.1,CAE06037776,SIOUX LOOKOUT A
-91.91,50.11,338.1,CAE06037800,SIOUX LOOKOUT AIRPORT
-88.91,50.29,322.5,CAE06040325,ARMSTRONG (AUT)
-88.91,50.29,322.5,CAE06040327,ARMSTRONG A
-88.34,49.15,232.6,CAE06041110,CAMERON FALLS (AUT)
-85.83,47.33,187.0,CAE06041222,CARIBOU ISLAND (AUT)
-86.99,49.78,348.4,CAE06042718,GERALDTON A
-86.93,49.78,340.0,CAE06042719,GERALDTON AIRPORT
-86.35,48.76,314.6,CAE06044967,MARATHON A
-86.29,48.61,191.5,CAE06046768,PUKASKWA (AUT)
-87.09,48.82,290.0,CAE06048232,TERRACE BAY AIRPORT
-89.32,48.37,199.3,CAE06048260,THUNDER BAY
-89.32,48.37,199.3,CAE06048262,THUNDER BAY A
-89.33,48.37,199.4,CAE06048268,THUNDER BAY CS
-90.47,49.03,488.5,CAE06049095,UPSALA (AUT)
-89.12,48.37,211.4,CAE06049443,WELCOME ISLAND (AUT)
-88.31,49.69,261.0,CAE06049470,LITTLE FLATLAND ISLAND (AUT)
-84.81,47.72,400.6,CAE06054425,LAKE SUPERIOR PROVINCIAL PARK
-84.51,46.49,192.0,CAE06057591,SAULT STE MARIE A
-84.52,46.48,187.0,CAE06057593,SAULT STE. MARIE AIRPORT
-84.79,47.97,287.7,CAE06059413,WAWA A
-83.35,47.82,448.1,CAE06061365,CHAPLEAU A
-83.36,47.82,447.0,CAE06061366,CHAPLEAU AIRPORT
-80.8,46.63,348.0,CAE06068145,SUDBURY CLIMATE
-80.8,46.63,348.4,CAE06068153,SUDBURY A
-79.85,47.7,243.8,CAE06072223,EARLTON A
-79.85,47.7,243.4,CAE06072230,EARLTON CLIMATE
-82.47,49.41,226.5,CAE06073976,KAPUSKASING A
-82.47,49.41,226.5,CAE06073978,KAPUSKASING A
-82.44,49.41,218.0,CAE06073980,KAPUSKASING CDA ON
-80.06,48.09,280.0,CAE06074207,KIRKLAND LAKE
-80.61,51.29,9.1,CAE06075420,MOOSONEE
-80.66,51.26,0.0,CAE06075429,MOOSONEE RCS
-84.16,49.75,264.0,CAE06075543,NAGAGAMI (AUT)
-85.9,51.66,181.0,CAE06075786,OGOKI POST A
-85.9,51.66,178.0,CAE06075788,OGOKI POST
-81.39,48.56,294.4,CAE06078282,TIMMINS CLIMATE
-81.38,48.57,294.7,CAE06078286,TIMMINS A
-78.27,45.53,397.0,CAE06080192,ALGONQUIN PARK EAST GATE
-79.42,46.36,370.3,CAE06085680,NORTH BAY A
-79.4,46.38,370.3,CAE06085695,NORTH BAY AIRPORT
-82.57,45.88,189.9,CAE06092919,GORE BAY-MANITOULIN
-82.57,45.88,188.6,CAE06092920,GORE BAY CLIMATE
-75.75,44.64,120.4,CAE06100970,BROCKVILLE CLIMATE
-75.85,44.42,82.0,CAE06103024,GRENADIER ISLAND
-75.63,45.0,99.4,CAE06104027,KEMPTVILLE CS
-76.6,44.22,93.0,CAE06104142,KINGSTON CLIMATE
-76.6,44.23,92.4,CAE06104152,KINGSTON A
-74.96,45.25,84.5,CAE06105397,MOOSE CREEK WELLS
-75.72,45.38,79.2,CAE06105978,OTTAWA CDA RCS
-75.67,45.32,114.9,CAE06106001,OTTAWA INTL A
-77.25,45.86,161.0,CAE06106367,PEMBROKE CLIMATE
-79.4,45.14,297.2,CAE06110607,BEATRICE CLIMATE
-79.22,44.55,220.7,CAE06114295,LAGOON CITY
-79.3,44.97,281.9,CAE06115529,MUSKOKA
-80.04,45.34,176.3,CAE06116257,PARRY SOUND CCG
-79.55,44.48,289.0,CAE06117700,BARRIE-ORO
-81.11,44.74,221.9,CAE06119498,WIARTON A
-81.11,44.74,221.9,CAE06119499,WIARTON A
-80.37,45.03,191.1,CAE06119M51,WESTERN ISLAND (AUT)
-79.78,44.23,251.0,CAE0611E001,EGBERT CS
-81.72,43.77,213.7,CAE06122847,GODERICH
-82.31,43.0,181.4,CAE06127510,SARNIA
-82.3,43.0,181.0,CAE06127519,SARNIA CLIMATE
-81.63,45.23,213.5,CAE06128330,TOBERMORY RCS
-82.08,42.31,196.6,CAE06131414,CHATHAM KENT
-82.02,42.27,183.0,CAE06131418,CEDAR SPRINGS
-80.55,42.87,231.7,CAE06131983,DELHI CS
-82.9,42.03,191.0,CAE06133362,HARROW CDA AUTO
-79.22,43.25,79.0,CAE06136699,PORT WELLER (AUT)
-81.88,42.45,205.7,CAE06137154,RIDGETOWN RCS
-79.17,43.19,97.8,CAE06137304,ST CATHARINES A
-79.4,43.18,79.2,CAE06139148,VINELAND STATION RCS
-79.33,42.97,178.0,CAE06139449,WELLAND-PELHAM
-82.96,42.28,189.6,CAE06139530,WINDSOR A
-82.52,41.95,176.8,CAE0613P001,POINT PELEE CS
-80.33,43.14,245.5,CAE06140942,BRANTFORD AIRPORT
-80.42,43.65,376.4,CAE06142286,ELORA RCS
-80.22,43.54,334.5,CAE06143092,GUELPH TURFGRASS INSTITUTE
-80.38,43.46,321.6,CAE06144239,KITCHENER/WATERLOO
-81.15,43.03,278.0,CAE06144473,LONDON A
-81.15,43.03,278.0,CAE06144478,LONDON CS
-80.75,43.98,414.5,CAE06145504,MOUNT FOREST (AUT)
-77.44,44.16,96.3,CAE06150690,BELLEVILLE QUINTE
-79.8,43.3,77.4,CAE06151061,BURLINGTON PIERS (AUT)
-78.17,43.95,77.7,CAE06151684,COBOURG (AUT)
-79.94,43.17,237.7,CAE06153193,HAMILTON A
-79.91,43.29,102.0,CAE06153301,HAMILTON RBG CS
-79.57,43.96,361.0,CAE06154150,KING CITY NORTH
-78.88,43.92,139.9,CAE06155875,OSHAWA
-77.15,43.83,78.6,CAE06156559,POINT PETRE (AUT)
-79.4,43.67,112.5,CAE06158355,TORONTO CITY
-79.4,43.63,76.8,CAE06158359,TORONTO CITY CENTRE
-79.63,43.68,173.4,CAE06158731,TORONTO INTL A
-77.53,44.12,86.3,CAE06158875,TRENTON A
-79.16,44.1,325.0,CAE06159123,UXBRIDGE WEST
-78.36,44.23,191.4,CAE06166415,PETERBOROUGH A
-78.28,44.35,225.0,CAE06166457,PETERBOROUGH TRENTU FARM
-77.88,45.07,330.7,CAE0616I001,BANCROFT AUTO
-71.2,46.84,10.0,CAE07010565,BEAUPORT
-74.17,45.32,49.4,CAE07011947,COTEAU DU LAC
-71.97,46.69,61.0,CAE07011983,DESCHAMBAULT
-73.43,45.81,21.0,CAE07014160,L'ASSOMPTION
-74.07,45.5,91.4,CAE07015730,OKA
-71.23,47.56,791.2,CAE07015791,L'ETAPE
-71.39,46.79,74.4,CAE07016293,QUEBEC INTL A
-71.83,46.98,213.4,CAE07016675,RIVIERE VERTE OUEST
-72.23,46.58,16.0,CAE07016840,STE ANNE DE LA PERADE
-73.35,46.35,167.6,CAE07016960,ST CHARLES DE MANDEVILLE
-71.92,46.82,152.1,CAE07017000,STE CHRISTINE
-72.73,46.56,110.0,CAE07018001,SHAWINIGAN
-72.68,46.35,60.7,CAE07018561,TROIS RIVIERES A
-72.52,46.35,6.0,CAE07018562,TROIS-RIVIERES
-72.68,46.37,62.2,CAE07018563,TROIS-RIVIERES
-72.92,46.18,16.2,CAE0701LP0N,LAC SAINT-PIERRE
-71.29,46.78,91.4,CAE0701Q004,STE-FOY (U. LAVAL)
-72.06,46.3,97.2,CAE0701Q009,LEMIEUX
-71.38,46.8,60.0,CAE0701S001,QUEBEC/JEAN LESAGE INTL
-73.0,45.8,30.5,CAE07022375,FLEURY
-72.85,45.03,224.0,CAE07022579,FRELIGHSBURG
-72.77,45.37,86.0,CAE07022802,GRANBY
-70.93,45.61,477.0,CAE07023681,NANTES
-73.43,45.38,30.0,CAE07024100,LAPRAIRIE
-71.82,45.37,181.0,CAE07024280,LENNOXVILLE
-73.58,45.5,72.8,CAE07024745,MCTAVISH
-73.74,45.47,36.0,CAE07025251,MONTREAL INTL A
-72.66,46.23,8.0,CAE07025442,NICOLET
-72.83,46.08,15.2,CAE07026043,PIERREVILLE
-73.5,45.7,9.0,CAE07026612,RIVIERE DES PRAIRIES
-74.35,45.13,53.3,CAE07026836,ST ANICET
-70.21,46.49,402.0,CAE07026930,SAINT-CAMILLE-DE-LELLIS
-73.68,45.17,53.0,CAE07027039,STE-CLOTILDE
-70.52,46.05,243.8,CAE07027083,ST COME DE LINIERE
-73.42,45.52,27.4,CAE07027329,MONTREAL/ST-HUBERT
-73.28,45.29,41.5,CAE07027394,ST JEAN
-72.54,45.83,76.8,CAE07027470,SAINT-GERMAIN-DE-GRANTHAM
-71.5,45.2,564.0,CAE07027520,ST MALO D AUCKLAND
-71.05,46.33,442.0,CAE07027733,ST SEVERIN
-71.69,45.44,241.4,CAE07028123,SHERBROOKE
-73.12,46.03,14.6,CAE07028200,SOREL
-71.27,46.05,430.0,CAE07028442,THETFORD MINES RCS
-73.37,45.77,21.0,CAE07028700,VERCHERES
-70.79,46.21,229.2,CAE07028754,BEAUCEVILLE
-72.17,45.27,208.7,CAE0702CFGG,LAC MEMPHREMAGOG
-73.93,45.43,39.0,CAE0702FHL8,STE-ANNE-DE-BELLEVUE 1
-74.29,45.12,49.1,CAE0702FQLF,ST-ANICET 1
-73.35,45.29,43.8,CAE0702LED4,L'ACADIE
-73.74,45.47,32.1,CAE0702S006,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL
-75.78,45.52,112.5,CAE07031360,CHELSEA
-75.08,45.9,222.5,CAE07031375,CHENEVILLE
-75.56,45.52,64.3,CAE07032685,OTTAWA GATINEAU A
-74.33,45.65,91.4,CAE07033650,LACHUTE
-75.99,46.27,199.7,CAE07034482,MANIWAKI AIRPORT
-74.04,45.68,82.3,CAE07034900,MONTREAL MIRABEL INTL A
-74.98,45.8,183.0,CAE07035666,NOTRE DAME DE LA PAIX
-74.0,45.98,365.8,CAE07037310,ST HIPPOLYTE
-68.2,49.13,21.6,CAE07040442,BAIE-COMEAU A
-68.2,49.13,21.6,CAE07040444,BAIE-COMEAU
-57.19,51.44,37.2,CAE07040815,LOURDES DE BLANC SABLON A
-57.19,51.44,37.2,CAE07040816,LOURDES DE BLANC SABLON A
-60.06,50.16,7.0,CAE07041100,CAPE WHITTLE
-70.54,48.37,7.3,CAE07041166,CAP-ROUGE
-70.64,47.28,722.7,CAE07041312,CHARLEVOIX (MRC)
-59.64,50.47,7.7,CAE07041382,CHEVERY
-70.78,47.08,6.0,CAE07041JG6,CAP-TOURMENTE
-71.15,47.32,672.8,CAE07042395,FORET MONTMORENCY RCS
-69.52,48.26,61.0,CAE07042845,GRANDES-BERGERONNES
-63.61,50.28,37.8,CAE07043019,HAVRE ST. PIERRE
-64.21,50.22,9.0,CAE07043B79,ILE AUX PERROQUETS
-69.56,48.07,5.9,CAE07043BP9,ILE ROUGE
-64.23,50.27,11.0,CAE07044328,LONGUE-POINTE-DE-MINGAN
-74.56,46.08,234.5,CAE07045335,MONT-TREMBLANT
-61.79,50.19,11.9,CAE07045398,NATASHQUAN A
-61.81,50.19,11.7,CAE07045401,NATASHQUAN AIRPORT
-69.72,48.14,7.0,CAE07046059,POINTE DE L'ISLET
-70.11,48.26,4.0,CAE0704607C,POINTE CLAVEAU
-66.27,50.22,54.9,CAE07047911,SEPT-ILES A
-66.25,50.22,52.6,CAE07047914,SEPT-ILES
-63.28,51.87,588.9,CAE0704C64L,LAC EON
-67.38,49.32,5.9,CAE0704F0PN,POINTE-DES-MONTS
-66.43,50.16,24.0,CAE0704Q003,POINTE NOIRE CS
-68.15,49.26,129.5,CAE0704S001,BAIE-COMEAU
-64.32,48.42,15.4,CAE07051050,CAP-D'ESPOIR
-65.32,49.25,29.0,CAE07051163,CAP-MADELEINE
-67.25,48.31,123.0,CAE07051201,CAUSAPSCAL AIRPORT
-64.48,48.78,34.1,CAE07052601,GASPE A
-64.48,48.78,34.1,CAE07052602,GASPE A
-64.48,48.78,36.0,CAE07052603,GASPE AIRPORT
-61.78,47.43,10.7,CAE07053254,ILES DE LA MADELEINE A
-67.57,48.28,235.9,CAE07053649,LAC HUMQUI
-61.77,47.43,7.6,CAE07053KGR,ILES DE LA MADELEINE
-70.03,47.36,31.0,CAE07054096,LA POCATIERE
-68.21,48.61,52.4,CAE07055121,MONT JOLI A
-68.19,48.6,55.0,CAE07055122,MONT-JOLI
-65.33,48.01,46.4,CAE07055422,NEW CARLISLE 1
-65.84,48.16,2.0,CAE07055440,NEW RICHMOND EAST
-68.47,48.51,4.9,CAE07056068,POINTE-AU-PERE (INRS)
-64.29,49.84,55.2,CAE07056202,PORT-MENIER
-69.55,47.81,146.5,CAE07056616,RIVIERE-DU-LOUP
-70.22,46.48,396.0,CAE07056930,ST CAMILLE
-70.02,46.73,373.0,CAE07057515,STE LUCIE
-70.88,46.87,69.0,CAE07057567,SAINT MICHEL
-68.89,48.42,7.0,CAE0705LKPQ,ILE BICQUETTE
-66.65,49.11,5.0,CAE0705S002,CAP-CHAT
-71.0,48.33,150.0,CAE07060390,BAGOTVILLE AIRPORT
-71.0,48.33,159.1,CAE07060400,BAGOTVILLE A
-71.01,50.73,498.0,CAE07060826,BONNARD 1
-73.36,49.28,303.8,CAE07061288,CHAMOUCHOUANE
-71.14,48.43,135.6,CAE07063370,JONQUIERE
-71.13,48.31,162.7,CAE07064181,LATERRIERE
-71.72,48.6,112.5,CAE07065012,MISTOOK
-72.55,48.84,137.2,CAE07065639,NORMANDIN
-71.03,48.89,304.0,CAE07065738,ONATCHIWAY
-72.27,48.52,178.6,CAE07066686,ROBERVAL A
-72.27,48.52,178.6,CAE07066687,ROBERVAL A
-71.33,48.57,121.9,CAE07066820,ST AMBROISE
-71.05,48.52,165.8,CAE0706G3J7,CHICOUTIMI ST-HONORE A
-71.11,51.53,549.0,CAE0706I001,LAC BENOIT
-70.53,50.66,497.0,CAE0706I155,MANOUANE EST
-70.92,48.3,151.6,CAE0706Q001,LA BAIE
-74.62,47.92,444.7,CAE07075800,PARENT
-73.92,46.68,350.5,CAE07077570,ST MICHEL DES SAINTS
-74.09,46.82,429.9,CAE07077571,SAINT-MICHEL-DES-SAINTS
-72.79,47.41,168.9,CAE0707DBD4,LA TUQUE
-79.1,46.71,181.4,CAE07080468,BARRAGE TEMISCAMINGUE
-79.03,48.25,318.0,CAE07086716,ROUYN
-78.84,48.21,301.1,CAE07086719,ROUYN-NORANDA A
-74.98,49.82,381.1,CAE07091299,CHAPAIS
-74.53,49.77,387.1,CAE07091409,CHIBOUGAMAU CHAPAIS A
-74.53,49.78,381.0,CAE07091410,CHIBOUGAMAU-CHAPAIS
-78.52,52.23,7.3,CAE07092310,EASTMAIN RIVER A
-73.68,53.75,306.3,CAE07093714,LA GRANDE 4 A
-77.7,53.63,194.8,CAE07093716,LA GRANDE RIVIERE A
-73.68,53.76,302.8,CAE07093GJ5,LA GRANDE IV
-77.8,49.76,279.8,CAE07094636,MATAGAMI A
-77.79,49.76,281.0,CAE07094637,MATAGAMI
-77.79,48.06,338.9,CAE07098603,VAL-D'OR
-77.78,48.05,337.4,CAE07098605,VAL D'OR A
-78.76,51.47,24.1,CAE07098898,WASKAGANISH A
-78.83,53.01,20.1,CAE07098908,WEMINDJI A
-78.15,60.82,23.2,CAE07100072,AKULIVIK A
-78.08,58.47,25.3,CAE07103280,INUKJUAK A
-77.93,62.42,38.7,CAE07103329,IVUJIVIK A
-77.77,55.28,12.2,CAE07103537,KUUJJUARAPIK A
-77.57,55.37,30.0,CAE07103539,KUUJJUARAPIK
-77.29,60.05,25.3,CAE07106223,PUVIRNITUQ A
-76.52,56.54,76.5,CAE07108564,UMIUJAQ A
-78.08,58.47,26.2,CAE0710S005,INUKJUAK
-69.6,59.3,36.9,CAE07110601,AUPALUK A
-71.93,61.59,157.6,CAE07113380,KANGIQSUJUAQ A
-70.0,60.03,123.8,CAE07113384,KANGIRSUK A
-65.99,58.71,66.1,CAE07113391,KANGIQSUALUJJUAQ A
-68.42,58.09,39.9,CAE07113535,KUUJJUAQ A
-73.67,61.31,503.4,CAE07115800,PARC NATIONAL DES PINGUALUIT
-69.62,61.05,32.3,CAE07116273,QUAQTAQ A
-72.98,57.91,171.4,CAE07116505,RIVIERE AUX FEUILLES
-75.67,62.18,228.0,CAE07117800,SALLUIT
-75.67,62.18,227.1,CAE07117802,SALLUIT A
-66.81,54.81,520.9,CAE07117823,SCHEFFERVILLE A
-66.8,54.8,517.2,CAE07117824,SCHEFFERVILLE COTE-NORD
-69.96,58.67,36.9,CAE07118366,TASIUJAQ A
-64.83,47.8,5.0,CAE08100467,BAS CARAQUET
-65.74,47.63,58.8,CAE08100506,BATHURST A
-66.33,47.99,42.0,CAE08100885,CHARLO AUTO
-65.47,47.01,33.0,CAE08100989,MIRAMICHI RCS
-66.01,46.59,43.0,CAE08101201,DOAKTOWN AUTO RCS
-68.32,47.42,154.2,CAE08101303,EDMUNDSTON
-66.54,45.87,20.7,CAE08101505,FREDERICTON INTL A
-66.61,45.92,35.1,CAE08101605,FREDERICTON CDA CS
-64.95,45.6,42.7,CAE08101746,FUNDY PARK (ALMA) CS
-66.8,44.71,78.2,CAE08101925,GRAND MANAN SAR CS
-65.01,46.79,21.0,CAE08102326,KOUCHIBOUGUAC
-65.17,45.69,403.0,CAE08102848,MECHANIC SETTLEMENT
-64.49,48.01,4.0,CAE08103050,MISCOU ISLAND (AUT)
-64.68,46.11,70.7,CAE08103201,MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A
-64.68,46.11,70.7,CAE08103202,MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A
-66.46,45.06,12.8,CAE08104201,POINT LEPREAU CS
-65.6,47.44,124.0,CAE08104295,RED PINES
-65.89,45.32,108.8,CAE08104901,SAINT JOHN A
-65.81,45.29,94.3,CAE08104905,GARNETT SETTLEMENT
-67.25,45.21,26.1,CAE08104935,ST. STEPHEN
-65.53,45.74,47.0,CAE08105210,SUSSEX FOUR CORNERS
-67.54,46.15,154.0,CAE08105603,WOODSTOCK NEWBRIDGE
-65.47,43.45,4.6,CAE08200255,BACCARO PT
-62.33,44.82,16.0,CAE08200558,BEAVER ISLAND (AUT)
-63.63,44.71,3.5,CAE08200573,BEDFORD BASIN
-63.66,44.75,9.6,CAE08200574,BEDFORD RANGE
-66.35,44.29,15.8,CAE08200604,BRIER ISLAND
-62.68,45.77,2.4,CAE08200774,CARIBOU POINT (AUT)
-60.95,46.65,8.0,CAE08200828,CHETICAMP HIGHLANDS NATIONAL PARK
-62.01,45.49,69.0,CAE08201001,COLLEGEVILLE AUTO
-63.47,45.42,37.5,CAE08201390,DEBERT
-60.65,45.92,28.0,CAE08201780,ESKASONI FIRST NATION AUTOMATIC WEATHER STATION
-61.04,46.55,32.7,CAE08201969,GRAND ETANG
-64.92,44.98,28.0,CAE08202000,GREENWOOD A
-63.58,44.66,3.8,CAE08202240,HALIFAX DOCKYARD
-63.51,44.88,145.4,CAE08202249,HALIFAX STANFIELD INT'L A
-63.51,44.88,145.4,CAE08202251,HALIFAX STANFIELD INT'L A
-63.55,44.59,52.0,CAE08202252,HALIFAX KOOTENAY
-63.61,44.66,51.0,CAE08202255,HALIFAX WINDSOR PARK
-60.98,45.35,8.2,CAE08202318,HART ISLAND (AUT)
-60.41,46.66,10.0,CAE08202502,INGONISH BEACH RCS
-65.2,44.4,125.0,CAE08202592,KEJIMKUJIK 1
-64.48,45.07,48.7,CAE08202810,KENTVILLE CDA CS
-60.0,45.9,15.0,CAE08203163,LOUISBOURG
-64.3,44.36,3.8,CAE08203210,LUNENBURG
-62.48,44.98,39.6,CAE08203405,MALAY FALLS
-63.53,44.6,15.4,CAE08203478,MCNABS ISLAND (AUT)
-64.24,45.76,19.8,CAE08203702,NAPPAN AUTO
-64.51,44.83,237.0,CAE08204020,AALDERSVILLE
-60.98,46.37,54.0,CAE08204154,NORTHEAST MARGAREE (AUT)
-60.67,46.82,439.4,CAE08204161,NORTH MOUNTAIN CS
-63.42,44.61,30.0,CAE08204190,OSBORNE HEAD DND
-63.06,45.23,23.5,CAE08204193,UPPER STEWIACKE RCS
-64.35,45.41,30.9,CAE08204402,PARRSBORO
-61.37,45.66,114.9,CAE08204495,PORT HAWKESBURY
-59.96,43.93,1.2,CAE08204703,SABLE ISLAND A
-60.01,43.93,1.2,CAE08204708,SABLE ISLAND
-60.14,47.23,27.0,CAE08204909,ST PAUL ISLAND (AUT)
-63.51,44.64,45.3,CAE08205092,SHEARWATER RCS
-63.52,44.63,5.5,CAE08205093,SHEARWATER JETTY
-65.31,43.75,32.0,CAE08205130,SHELBURNE SANDY POINT
-60.05,46.16,61.9,CAE08205701,SYDNEY A
-60.04,46.16,62.5,CAE08205702,SYDNEY CS
-60.05,46.16,61.9,CAE08205703,SYDNEY A
-61.68,45.61,66.7,CAE08205895,TRACADIE
-64.66,43.99,10.1,CAE08206240,WESTERN HEAD
-66.09,43.83,36.0,CAE08206491,YARMOUTH RCS
-66.09,43.83,42.9,CAE08206495,YARMOUTH A
-66.09,43.83,42.9,CAE08206496,YARMOUTH A
-63.12,46.29,50.9,CAE08300301,CHARLOTTETOWN A
-61.99,46.46,7.7,CAE08300418,EAST POINT (AUT)
-64.0,47.06,7.6,CAE08300516,NORTH CAPE
-62.58,46.45,29.7,CAE08300562,ST. PETERS
-63.08,46.42,3.0,CAE08300590,STANHOPE
-63.84,46.44,12.2,CAE08300596,SUMMERSIDE
-63.58,46.3,45.7,CAE08305500,MAPLE PLAINS
-63.17,46.34,53.0,CAE0830P001,HARRINGTON CDA CS
-54.0,47.31,9.5,CAE08400104,ARGENTIA (AUT)
-56.07,48.97,102.7,CAE08400301,BADGER (AUT)
-55.86,47.86,185.2,CAE08400416,ST ALBAN'S
-57.92,49.62,122.0,CAE08400506,BERRY HILL
-53.11,48.67,25.6,CAE08400601,BONAVISTA
-57.62,47.62,10.6,CAE08400801,BURGEO NL
-53.08,46.66,26.5,CAE08401000,CAPE RACE (AUT)
-57.39,49.32,165.8,CAE08401295,CORMACK RCS
-57.92,48.93,151.8,CAE08401298,CORNER BROOK
-57.58,50.24,19.0,CAE08401405,DANIEL'S HARBOUR
-57.39,49.21,21.9,CAE08401502,DEER LAKE A
-56.11,50.72,30.3,CAE08401538,ENGLEE (AUT)
-57.1,51.02,9.1,CAE08401565,FEROLLE POINT (AUT)
-54.57,48.94,151.2,CAE08401703,GANDER INTL A
-54.57,48.95,151.0,CAE08401705,GANDER AIRPORT CS
-55.67,49.92,194.0,CAE08402520,LA SCIE
-56.54,48.82,203.6,CAE08402757,MILLERTOWN RCS
-59.15,47.57,39.7,CAE08402980,PORT AUX BASQUES
-55.79,47.37,59.7,CAE08403255,SAGONA ISLAND
-56.07,51.39,32.9,CAE08403389,ST. ANTHONY A
-56.1,51.38,29.3,CAE08403399,ST ANTHONY
-52.75,47.62,140.5,CAE08403505,ST. JOHN'S INTL A
-52.78,47.51,110.0,CAE08403603,ST JOHNS WEST CLIMATE
-55.38,46.92,48.5,CAE08403619,ST LAWRENCE
-58.57,48.56,58.0,CAE08403820,STEPHENVILLE RCS
-53.97,48.56,106.7,CAE08403851,TERRA NOVA NAT PARK CS
-54.8,49.68,92.3,CAE08404025,TWILLINGATE (AUT)
-55.33,47.14,29.3,CAE08404242,WINTERLAND BRANCH HILL
-59.31,47.71,31.7,CAE08404343,WRECKHOUSE
-52.94,48.17,46.2,CAE0840B053,GRATES COVE
-53.58,49.11,19.3,CAE0840BR7C,POOLS ISLAND
-54.59,47.33,21.8,CAE0840KN90,MARTICOT ISLAND
-57.04,53.68,14.3,CAE08501106,CARTWRIGHT A
-64.11,53.56,439.5,CAE08501131,CHURCHILL FALLS A
-64.09,53.56,439.5,CAE08501136,CHURCHILL FALLS
-60.42,53.32,48.8,CAE08501900,GOOSE BAY A
-60.56,53.41,38.0,CAE08501915,HAPPY VALLEY GOOSE BAY
-60.22,55.45,11.9,CAE08502400,HOPEDALE (AUT)
-59.19,55.08,70.4,CAE08502580,MAKKOVIK A
-55.85,52.3,10.6,CAE08502592,MARY'S HARBOUR A
-61.68,56.55,7.6,CAE08502799,NAIN
-61.68,56.55,6.4,CAE08502810,NAIN A
-66.86,52.92,551.4,CAE08504177,WABUSH A
